Repository,PR #,Title,State,Created At,Merged At,Closed At,Additions,Deletions,Net Lines,URL
dataverse-vintedgo-dbt,2927,feat: revisions to mart_d2c_compensations to add shipment-related information,MERGED,2024-11-19,2024-11-19,2024-11-19,96,0,96,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2927
dataverse-vintedgo-dbt,2923,feat: expose adjusted reporting fields to downstream tables,MERGED,2024-11-18,2024-11-19,2024-11-19,155,24,131,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2923
dataverse-vintedgo-dbt,2895,refactor: materialise mart_shipment_legs_revenue_recognition as view,MERGED,2024-11-14,2024-11-14,2024-11-14,6,9,-3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2895
dataverse-vintedgo-dbt,2883,chore: clean drop tables views which are not being used in dv-vgo-fin-prod,MERGED,2024-11-13,2024-11-13,2024-11-13,46,0,46,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2883
dataverse-vintedgo-finance,21,feat: move scripts from google colab to airflow royal mail,MERGED,2024-11-12,2024-11-20,2024-11-20,1833,0,1833,https://github.com/vinted/dataverse-vintedgo-finance/pull/21
dataverse-vintedgo-dbt,2862,fix: null join keys in contract carrier prices,MERGED,2024-11-12,2024-11-12,2024-11-12,48,26,22,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2862
dataverse-vintedgo-dbt,2853,feat: join references for payout to fct_retail_payouts in financial actions,MERGED,2024-11-11,2024-11-12,2024-11-12,28,3,25,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2853
dataverse-vintedgo-dbt,2849,fix: schema mismatch for mart_d2c_compensation,MERGED,2024-11-11,2024-11-11,2024-11-11,2,1,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2849
dataverse-vintedgo-dbt,2846,feat: revisions to mart d2c compensations,MERGED,2024-11-11,2024-11-11,2024-11-11,248,24,224,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2846
dataverse-vintedgo-dbt,2842,fix: increase bytes billed (vgo-recommender),MERGED,2024-11-10,2024-11-11,2024-11-11,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2842
dataverse-marketplace-dbt,4487,feat: send alerts to member-lifecycle-migration channel,MERGED,2024-11-09,2024-11-11,2024-11-11,1,0,1,https://github.com/vinted/dataverse-marketplace-dbt/pull/4487
dataverse-vintedgo-dbt,2841,chore: change tags to specification modelling for agg_invoice_file_upload_summary,MERGED,2024-11-09,2024-11-11,2024-11-11,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2841
dataverse-vintedgo-dbt,2840,fix: is d2c compensation flag should be no for cases where the net effect is 0,MERGED,2024-11-08,2024-11-11,2024-11-11,3,1,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2840
dataverse-vintedgo-finance,19,feat: set up project structure for VGoFin teams to contribute,MERGED,2024-11-08,2024-11-11,2024-11-11,4,0,4,https://github.com/vinted/dataverse-vintedgo-finance/pull/19
dataverse-vintedgo-dbt,2826,feat: create mapping logic as mart prep,MERGED,2024-11-07,2024-11-08,2024-11-08,473,0,473,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2826
dataverse-vintedgo-dbt,2822,fix: spelling for materialized,CLOSED,2024-11-07,,2024-11-07,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2822
dataverse-vintedgo-dbt,2821,fix: write snapshots back,MERGED,2024-11-07,2024-11-07,2024-11-07,35,0,35,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2821
dataverse-vintedgo-dbt,2818,feat: change SLA retries to 0 for all spaces (except vgo-carr),MERGED,2024-11-07,2024-11-07,2024-11-07,5,0,5,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2818
dataverse-vintedgo-dbt,2815,fix: expose total fields in test for price list joins,MERGED,2024-11-07,2024-11-07,2024-11-07,7,1,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2815
dataverse-vintedgo-dbt,2813,feat: expose price_list_matching_method to D2C information,MERGED,2024-11-07,2024-11-07,2024-11-07,7,0,7,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2813
warehouse-jobs,15661,DO NOT MERGE chore: to re-run LaPosteShippingReportBq,CLOSED,2024-11-06,,2024-11-06,1,1,0,https://github.com/vinted/warehouse-jobs/pull/15661
dataverse-marketplace-dbt,4405,fix: looker_exposures for trxp,MERGED,2024-11-06,2024-11-06,2024-11-06,100,0,100,https://github.com/vinted/dataverse-marketplace-dbt/pull/4405
dataverse-marketplace-dbt,4401,"feat: grants to vgo accounts for dim_colors, dim_sizes (buyer)",MERGED,2024-11-06,2024-11-06,2024-11-06,19,3,16,https://github.com/vinted/dataverse-marketplace-dbt/pull/4401
dataverse-vintedgo-dbt,2803,"feat: add ""Supplement domicile prive"" as a new cost for chronopost",MERGED,2024-11-06,2024-11-06,2024-11-06,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2803
dataverse-marketplace-dbt,4385,fix: typo in airvint config HEX,MERGED,2024-11-06,2024-11-06,2024-11-06,1,1,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/4385
dataverse-vintedgo-dbt,2802,fix: only join on invoice series = 'RC' for d2c payouts,MERGED,2024-11-05,2024-11-05,2024-11-05,6,1,5,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2802
dataverse-vintedgo-dbt,2801,feat: add sum of expected cost to the price list join test error results,MERGED,2024-11-05,2024-11-05,2024-11-05,46,3,43,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2801
dataverse-vintedgo-looker,1023,feat: expiring price lists dashboard,MERGED,2024-11-05,2024-11-05,2024-11-05,421,1,420,https://github.com/vinted/dataverse-vintedgo-looker/pull/1023
dataverse-vintedgo-dbt,2799,fix: schema mismatch `dv-vgo-fin`,MERGED,2024-11-05,2024-11-05,2024-11-05,138,33,105,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2799
dataverse-vintedgo-dbt,2792,feat: add service provider legal name,MERGED,2024-11-05,2024-11-05,2024-11-05,15,0,15,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2792
dataverse-vintedgo-dbt,2789,feat: add dimensions to check if there are newer contract carrier prices,MERGED,2024-11-04,2024-11-04,2024-11-04,34,1,33,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2789
dataverse-vintedgo-dbt,2788,refactor: aggregate by month and not date for `agg_expected_vs_actual_costs_by_carriers_price_list_join_key`,MERGED,2024-11-04,2024-11-04,2024-11-04,6,6,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2788
dataverse-vintedgo-looker,1005,feat: add comparison of historical costs to price list joins dashboard using merged data,MERGED,2024-11-04,2024-11-04,2024-11-04,229,110,119,https://github.com/vinted/dataverse-vintedgo-looker/pull/1005
dataverse-vintedgo-looker,1004,feat: add carrier code shipment level to price list joins dashboard,MERGED,2024-11-04,2024-11-04,2024-11-04,39,19,20,https://github.com/vinted/dataverse-vintedgo-looker/pull/1004
dataverse-vintedgo-looker,1000,feat: add carrier code names to filter,MERGED,2024-11-04,2024-11-04,2024-11-04,35,6,29,https://github.com/vinted/dataverse-vintedgo-looker/pull/1000
dataverse-vintedgo-dbt,2784,feat: retake snapshot for historic mart to take on 2024 11 04,MERGED,2024-11-04,2024-11-04,2024-11-04,585,0,585,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2784
dataverse-vintedgo-dbt,2782,feat: expose shipment created at to customer invoices table,MERGED,2024-11-04,2024-11-04,2024-11-04,6,0,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2782
dataverse-vintedgo-dbt,2780,feat: only test for duplicate carrier contract prices if included in the specification calculation,MERGED,2024-11-04,2024-11-04,2024-11-04,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2780
dataverse-vintedgo-dbt,2774,feat: create prep shipping frequency mapping equivalent in vgo finance,MERGED,2024-10-31,2024-11-07,2024-11-07,754,119,635,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2774
dataverse-vintedgo-dbt,2773,refactor: mart prep shipment legs invoice cost and revenue into a dim prep,MERGED,2024-10-31,2024-11-07,2024-11-07,175,126,49,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2773
dataverse-vintedgo-dbt,2762,feat: source definition for royal mail,CLOSED,2024-10-30,,2024-11-07,69,0,69,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2762
dataverse-vintedgo-dbt,2758,chore: update poetry lock for vgo_finance,MERGED,2024-10-30,2024-10-31,2024-10-31,669,640,29,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2758
dataverse-vintedgo-looker,972,feat: further amendments to price list dashboard,MERGED,2024-10-30,2024-10-30,2024-10-30,48,11,37,https://github.com/vinted/dataverse-vintedgo-looker/pull/972
dataverse-vintedgo-dbt,2756,chore: rename custom multi-column measures in `agg_expected_vs_actual_costs_by_carriers_price_list_join_key`,MERGED,2024-10-30,2024-10-30,2024-10-30,6,4,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2756
dataverse-vintedgo-dbt,2755,chore: remove models config from dbt_project.yml,MERGED,2024-10-30,2024-10-30,2024-10-30,0,4,-4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2755
dataverse-vintedgo-looker,966,feat: adjustments to price list dashboard,MERGED,2024-10-30,2024-10-30,2024-10-30,359,3,356,https://github.com/vinted/dataverse-vintedgo-looker/pull/966
dataverse-vintedgo-dbt,2751,docs: add group labels to fields in dim_carrier_contract_prices,MERGED,2024-10-30,2024-10-30,2024-10-30,48,0,48,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2751
dataverse-vintedgo-dbt,2748,feat: add GLS-AT to compensation carrier codes mapping,MERGED,2024-10-30,2024-10-30,2024-10-30,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2748
dataverse-vintedgo-dbt,2747,feat: add comparison for materiality of variance between expected and historical actual costs,MERGED,2024-10-29,2024-10-30,2024-10-30,257,0,257,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2747
dataverse-vintedgo-dbt,2745,feat: remove dv checkpoint deps,MERGED,2024-10-29,2024-10-29,2024-10-29,3489,3837,-348,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2745
dataverse-vintedgo-dbt,2744,"fix: ""{{ env_var('GIT_BRANCH_SHA', 'not_used') }}"" in dbt_docs and docs project",MERGED,2024-10-29,2024-10-29,2024-10-29,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2744
dataverse-vintedgo-dbt,2739,feat: adding carrier code shipment level to price list joins dashboard,MERGED,2024-10-29,2024-10-29,2024-10-29,12,1,11,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2739
dataverse-marketplace-dbt,4209,fix: add partition elimination condition for MLC iceberg event references,MERGED,2024-10-29,2024-10-29,2024-10-29,10,2,8,https://github.com/vinted/dataverse-marketplace-dbt/pull/4209
dataverse-vintedgo-dbt,2736,fix: update macro schema to marts for mart historics,MERGED,2024-10-29,2024-10-29,2024-10-29,4,4,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2736
dataverse-marketplace-dbt,4196,chore: drop tables/views/external tables for google sheets currency conversion source,MERGED,2024-10-28,2024-10-28,2024-10-28,12,0,12,https://github.com/vinted/dataverse-marketplace-dbt/pull/4196
dataverse-marketplace-dbt,4190,chore: deprecate currency_conversions_long_format,MERGED,2024-10-28,2024-10-28,2024-10-28,0,251,-251,https://github.com/vinted/dataverse-marketplace-dbt/pull/4190
dataverse-vintedgo-dbt,2729,feat: use montant_ttc for la poste invoice amounts,MERGED,2024-10-28,2024-10-29,2024-10-29,9,1,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2729
dataverse-vintedgo-dbt,2724,feat: set VINTEDGO-SHOP-FR's expected cost to 0,MERGED,2024-10-25,2024-10-25,2024-10-25,7,0,7,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2724
dataverse-vintedgo-dbt,2718,fix: schema mismatch (mart_historic_carrier_contract_prices),MERGED,2024-10-25,2024-10-25,2024-10-25,3,3,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2718
dataverse-marketplace-dbt,4143,chore: materialise prep_member_lifecycle_milestone_dates as table,CLOSED,2024-10-25,,2024-10-25,1,1,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/4143
dataverse-marketplace-dbt,4140,fix: include timestamp for required_partition_filter (prep_member_lifecycle_milestone_dates),MERGED,2024-10-25,2024-10-25,2024-10-25,1,0,1,https://github.com/vinted/dataverse-marketplace-dbt/pull/4140
warehouse-jobs,15598,[DO NOT MERGE] chore: to reimport FinRevenueCostsImportBigQuery,CLOSED,2024-10-24,,2024-10-24,1,1,0,https://github.com/vinted/warehouse-jobs/pull/15598
dataverse-vintedgo-dbt,2704,feat: copy table mart historic carrier contract prices and expose information to looker,MERGED,2024-10-24,2024-10-25,2024-10-25,132,3,129,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2704
dataverse-vintedgo-dbt,2700,feat: add invoice join key to customer invoices table,MERGED,2024-10-24,2024-10-24,2024-10-24,14,0,14,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2700
dataverse-vintedgo-dbt,2688,feat: hide is_credit_invoice in mart_retail_invoice_lines,MERGED,2024-10-23,2024-10-23,2024-10-23,3,0,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2688
dataverse-vintedgo-dbt,2681,feat: no expected carrier costs for VINTEDGO-SHOP-FR from 2024 and beyond,MERGED,2024-10-23,2024-10-23,2024-10-23,7,1,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2681
dataverse-vintedgo-dbt,2677,feat: test for non-null carrier codes in carrier_legs_prep,MERGED,2024-10-22,2024-10-24,2024-10-24,8,0,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2677
dataverse-vintedgo-dbt,2673,feat: no billing costs for revenue recognition on or after 2024,MERGED,2024-10-22,2024-10-22,2024-10-22,7,1,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2673
dataverse-marketplace-dbt,4064,fix: measures & dimensions to have different names (mrt_vendor_invoice_lines / HEX),CLOSED,2024-10-22,,2024-10-28,3,3,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/4064
dataverse-vintedgo-dbt,2667,chore: drop marts_snapshot and test_failures,MERGED,2024-10-22,2024-10-28,2024-10-28,19,0,19,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2667
dataverse-vintedgo-looker,922,chore: remove explores for test_failures,MERGED,2024-10-22,2024-10-25,2024-10-25,0,277,-277,https://github.com/vinted/dataverse-vintedgo-looker/pull/922
dataverse-vintedgo-looker,921,chore: make changes to lookml dashboards for dashboards affected by marts snapshot and test failure models,MERGED,2024-10-22,2024-10-22,2024-10-22,164,43,121,https://github.com/vinted/dataverse-vintedgo-looker/pull/921
dataverse-vintedgo-dbt,2663,feat: add measures to d2c compensation payouts,MERGED,2024-10-21,2024-10-22,2024-10-22,52,0,52,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2663
dataverse-vintedgo-looker,914,feat: relabel is_d2c_compensation_payout and change type,MERGED,2024-10-21,2024-10-22,2024-10-22,8,4,4,https://github.com/vinted/dataverse-vintedgo-looker/pull/914
dataverse-vintedgo-dbt,2655,chore: expose new marts with new schema to lookml generator,MERGED,2024-10-21,2024-10-21,2024-10-21,88,0,88,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2655
dataverse-vintedgo-dbt,2654,chore: move marts_snapshot and test_failures into marts schema,MERGED,2024-10-21,2024-10-21,2024-10-21,53,33,20,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2654
dataverse-vintedgo-dbt,2652,feat: copy tables from schemas `marts_snapshot` and `test_failures` to marts,MERGED,2024-10-21,2024-10-21,2024-10-21,43,0,43,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2652
dataverse-vintedgo-dbt,2650,feat: clean country names for postnord-se (e.g. Sverige -> SE),MERGED,2024-10-21,2024-10-21,2024-10-21,52,28,24,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2650
dataverse-vintedgo-dbt,2645,chore: amend pull request template for schema conformity,MERGED,2024-10-18,2024-10-18,2024-10-18,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2645
dataverse-vintedgo-dbt,2644,chore: fix spelling in looker_config.yml for vgo_general,MERGED,2024-10-18,2024-10-21,2024-10-21,6,6,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2644
dataverse-vintedgo-dbt,2643,chore: fix spelling in looker_config.yml for vgo_carrier,MERGED,2024-10-18,2024-10-21,2024-10-21,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2643
dataverse-vintedgo-dbt,2641,chore: remove non-dim/facts/marts/agg from vgo-fin looker_config,MERGED,2024-10-18,2024-10-21,2024-10-21,0,88,-88,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2641
dataverse-vintedgo-dbt,2634,feat: expose carrier id first/last mile in aggregates,MERGED,2024-10-18,2024-10-18,2024-10-18,32,0,32,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2634
dataverse-vintedgo-dbt,2632,feat: grant access to group finance for tables,MERGED,2024-10-17,2024-10-17,2024-10-17,33,3,30,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2632
dataverse-vintedgo-dbt,2630,chore: meta>measures (spelling correction) for vgo_gen marts,MERGED,2024-10-17,2024-10-17,2024-10-17,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2630
dataverse-vintedgo-dbt,2572,fix: remove fallback match model,MERGED,2024-10-09,2024-10-09,2024-10-09,0,641,-641,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2572
dataverse-vintedgo-dbt,2555,fix: missing documentation,MERGED,2024-10-02,2024-10-02,2024-10-02,16,0,16,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2555
dataverse-vintedgo-dbt,2554,fix: updating poetry lock for new version of lookml generator,MERGED,2024-10-02,2024-10-02,2024-10-02,53,53,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2554
dataverse-vintedgo-dbt,2550,feat: expose transaction id to shipment legs tables in shipping reports,MERGED,2024-10-01,2024-10-17,2024-10-17,29,0,29,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2550
dataverse-vintedgo-dbt,2548,feat: update poetry lock to enable measures generation,MERGED,2024-10-01,2024-10-01,2024-10-01,4404,4414,-10,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2548
dataverse-vintedgo-dbt,2544,feat: use price list currency instead of invoice currency,MERGED,2024-10-01,2024-10-01,2024-10-01,25,25,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2544
dataverse-vintedgo-dbt,2542,feat: add CZECH-POST (CP) and HERMES-DE to compensation carrier codes seed,MERGED,2024-10-01,2024-10-01,2024-10-01,2,0,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2542
dataverse-vintedgo-dbt,2540,feat: add from to country code and original invoice currency for customer invoice post period differences,MERGED,2024-09-30,2024-10-01,2024-10-01,237,18,219,https://github.com/vinted/dataverse-vintedgo-dbt/pull/2540
