repository,pr_number,title,description_length,description_preview,author,state,created_at,merged_at,closed_at,time_to_merge_hours,head_branch,base_branch,labels,milestone,assignees,reviews_count,approvals_count,changes_requested_count,unique_reviewers,comments_count,commits_count,files_changed,total_reactions,additions,deletions,net_lines,url,enhancement_failed
vinted/dataverse-vintedgo-dbt,6949,chore: change references to vi-dv-prod-data in custom queries,751,"> [!NOTE]
> expected behaviour: custom queries will not run. they just need to be retriggered.

impetus:
* noticed that there was an error message:
```sh
dv-vgo-fin-prod:dim_prep.dim_prep_existi...",jeremychia,MERGED,2026-01-16T10:19:17Z,2026-01-16T11:09:24Z,2026-01-16T11:09:24Z,0.8352777777777778,custom-queries,main,vgo_finance,,,1,1,0,jsakalyte,0,2,17,0,18,122,-104,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6949,False
vinted/dataverse-vintedgo-looker,3649,feat: introduce flag for is currently valid for contract carrier prices from the admin tool,199,"from https://github.com/vinted/dataverse-vintedgo-dbt/pull/6941

<img width=""982"" height=""208"" alt=""image"" src=""https://github.com/user-attachments/assets/48d5c9e0-1a4d-43f6-8c76-064602e7c0b2"" />
",jeremychia,MERGED,2026-01-15T17:16:43Z,2026-01-16T07:29:52Z,2026-01-16T07:29:52Z,14.219166666666666,feat--introduce-flag-for-is-currently-valid-for-contract-carrier-prices-from-the-admin-tool,main,vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,18,2,16,https://github.com/vinted/dataverse-vintedgo-looker/pull/3649,False
vinted/dataverse-vintedgo-dbt,6941,feat: introduce flag for is currently valid for contract carrier prices from the admin tool,240,"for backward compatability of the flag `is_currently_valid`, so that it can be exposed in the dashboard.

<img width=""598"" height=""411"" alt=""image"" src=""https://github.com/user-attachments/assets/55...",jeremychia,MERGED,2026-01-15T17:10:31Z,2026-01-16T07:57:50Z,2026-01-16T07:57:51Z,14.788611111111111,feat--introduce-flag-for-is-currently-valid-for-contract-carrier-prices-from-the-admin-tool,main,vgo_finance,,,1,1,0,jsakalyte,3,1,4,0,22,6,16,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6941,False
vinted/dataverse-vintedgo-dbt,6923,chore: change to soft dependencies dim__transaction_verticals,64,"changed in #6880, to update name so that it is a soft-dependency",jeremychia,MERGED,2026-01-15T08:51:27Z,2026-01-15T09:21:03Z,2026-01-15T09:21:03Z,0.49333333333333335,chore--change-to-soft-dependencies-dim__transaction_verticals,main,vgo_finance,,,1,1,0,jsakalyte,3,2,2,0,3,3,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6923,False
vinted/dataverse-vintedgo-dbt,6916,feat: more rigorous testing on reporting carrier in unmatched invoice rows,143,"should not have been missing from unmatched invoice rows
the full refresh fixed it. but adding a test to make sure this does not go unnoticed.",jeremychia,MERGED,2026-01-14T14:00:21Z,2026-01-15T10:43:57Z,2026-01-15T10:43:57Z,20.726666666666667,VGOFIN-1422-null-reporting-carrier-in-unknown-labels-dv-vgo-fin-prod-marts-mart-historic-unmatched-invoice-rows,main,vgo_finance,,,1,1,0,jsakalyte,3,2,3,0,48,17,31,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6916,False
vinted/dataverse-vintedgo-finance,197,chore: royal mail only download last n working days,321,"request: [slack](https://vinted.slack.com/archives/G01PZBW4Q9Y/p1766079776121459)
<img width=""908"" height=""893"" alt=""image"" src=""https://github.com/user-attachments/assets/787c18db-59c6-4ab6-a3d6-f39...",jeremychia,MERGED,2026-01-14T13:16:43Z,2026-01-15T12:06:30Z,2026-01-15T12:06:30Z,22.829722222222223,chore--royal-mail-only-download-last-n-working-days,main,,,,5,1,0,jsakalyte|copilot-pull-request-reviewer,0,8,4,0,699,16,683,https://github.com/vinted/dataverse-vintedgo-finance/pull/197,False
vinted/dataverse-vintedgo-finance,196,docs: readme for ups_ftp_dockerfile,0,,jeremychia,MERGED,2026-01-14T11:11:06Z,2026-01-14T11:59:01Z,2026-01-14T11:59:01Z,0.7986111111111112,docs--readme-for-ups_ftp_dockerfile,main,,,,2,1,0,jsakalyte|copilot-pull-request-reviewer,0,1,1,0,103,4,99,https://github.com/vinted/dataverse-vintedgo-finance/pull/196,False
vinted/dataverse-vintedgo-finance,195,chore: define project names for shipment_joins_failure_alerts_dockerfile,711,"reference: [slack](https://vinted.slack.com/archives/C02JMNFS9GD/p1768308463469979) from @rloredo 

> Hi!
> Now that we have migrated 99% of the derived data to vi-dv-prod-data is time to start the...",jeremychia,MERGED,2026-01-14T11:01:14Z,2026-01-14T11:58:44Z,2026-01-14T11:58:44Z,0.9583333333333334,chore--define-project-names-for-shipment_joins_failure_alerts_dockerfile,main,,,,2,1,0,jsakalyte|copilot-pull-request-reviewer,0,6,5,0,171,31,140,https://github.com/vinted/dataverse-vintedgo-finance/pull/195,False
vinted/dataverse-vintedgo-finance,194,docs: update docs for royalmail_api_reconciliation_report_dockerfile,0,,jeremychia,MERGED,2026-01-14T10:24:24Z,2026-01-14T11:58:53Z,2026-01-14T11:58:53Z,1.5747222222222221,docs--update-docs-for-royalmail_api_reconciliation_report_dockerfile,main,,,,2,1,0,jsakalyte|copilot-pull-request-reviewer,0,1,1,0,53,5,48,https://github.com/vinted/dataverse-vintedgo-finance/pull/194,False
vinted/dataverse-vintedgo-finance,193,refactor: add readme and entrypoint configurations for mondial relay downloader (in case projects change),378,"in general, for projects, we want to be clear and specify that it's possible that there can be two (or more) projects being used. there is already a project for (i) google cloud storage, where the dat...",jeremychia,MERGED,2026-01-14T10:19:14Z,2026-01-14T11:58:34Z,2026-01-14T11:58:34Z,1.6555555555555554,refactor--add-readme-and-entrypoint-configurations-for-mondial-relay-downloader-(in-case-projects-change),main,,,,2,1,0,jsakalyte|copilot-pull-request-reviewer,0,4,3,0,166,7,159,https://github.com/vinted/dataverse-vintedgo-finance/pull/193,False
vinted/dataverse-vintedgo-finance,192,chore: change reference for bigquery queries to vi-dv-prod-data for invoice completeness alerts,711,"reference: [slack](https://vinted.slack.com/archives/C02JMNFS9GD/p1768308463469979) from @rloredo 

> Hi!
> Now that we have migrated 99% of the derived data to vi-dv-prod-data is time to start the...",jeremychia,MERGED,2026-01-14T10:18:38Z,2026-01-14T11:58:24Z,2026-01-14T11:58:24Z,1.6627777777777777,chore--change-reference-for-bigquery-queries-to-vi-dv-prod-data,main,,,,2,1,0,jsakalyte|copilot-pull-request-reviewer,0,2,3,0,290,43,247,https://github.com/vinted/dataverse-vintedgo-finance/pull/192,False
vinted/dataverse-vintedgo-dbt,6897,chore: M005 for mart_invoice_totals_verificiation,172,"<img width=""500"" height=""92"" alt=""image"" src=""https://github.com/user-attachments/assets/c6dc6a1a-44fd-4afa-9409-334121bd2372"" />

to see if this helps fix the M005 error",jeremychia,CLOSED,2026-01-12T18:07:52Z,,2026-01-12T20:43:30Z,,chore--M005-see-if-this-works,main,vgo_finance,,,0,0,0,,3,1,1,0,21,3,18,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6897,False
vinted/dataverse-vintedgo-dbt,6896,chore: change project reference for dev_compile_prod target,189,"`prod` data is now migrated to `vi-dv-prod-data`.
this PR reflects changes for key projects. no functional difference.

have left out OD, rec, & recommerce. unsure if it's ok to migrate.",jeremychia,MERGED,2026-01-12T13:45:58Z,2026-01-13T21:29:11Z,2026-01-13T21:29:11Z,31.720277777777778,chore--change-project-reference-for-dev_compile_prod-target,main,vgo_carrier|vgo_finance|vgo_d2c|vgo_hvf,,,1,1,0,gonzalocantog,12,1,4,0,4,4,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6896,False
vinted/dataverse-vintedgo-dbt,6893,fix: use any_value() to handle case where there are nulls,555,"currently, there's an issue with a mondial-NL file which caused this error:

> Failure in test unique_agg_invoice_file_upload_summary_invoice_file_name 

however, it highlights the flaw in logic w...",jeremychia,MERGED,2026-01-12T11:20:27Z,2026-01-12T12:12:11Z,2026-01-12T12:12:11Z,0.8622222222222222,VGOFIN-1425-fix-assumption-in-agg-invoice-file-uploads-summary,main,vgo_finance,,,1,1,0,jsakalyte,3,4,1,0,3,4,-1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6893,False
vinted/dataverse-vintedgo-dbt,6892,feat: new test for identifying missing invoice patterns for mondial invoices,850,"* identifying missing `invoice_carrier_code`s is a chore. 
* because this is dependent on a subset of the invoice number (`no_de_facture`) to identify the invoice carrier code, this is what the custo...",jeremychia,MERGED,2026-01-12T10:34:41Z,2026-01-12T11:55:54Z,2026-01-12T11:55:54Z,1.353611111111111,VGOFIN-1424-improve-testing-on-mondial-carrier-prefixes,main,vgo_finance,,,2,1,0,jsakalyte|jeremychia,3,4,3,0,122,0,122,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6892,False
vinted/dataverse-vintedgo-dbt,6880,chore: change reference to marketplace intelligence,887,"`dim_transaction_verticals` is moving from programs to marketplace intelligence. this comes in line with the logic to implement an SCD around the transaction vertical being reported.

the assumption...",jeremychia,MERGED,2026-01-09T12:18:45Z,2026-01-14T12:14:07Z,2026-01-14T12:14:07Z,119.92277777777778,chore--change-reference-to-marketplace-intelligence,main,vgo_finance,,,2,2,0,jsakalyte|EsmeeBreeman1,3,2,2,0,3,3,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6880,False
vinted/dataverse-vintedgo-dbt,6876,chore: include only credit note date 2025-11-01 for reporting,1069,"> [!WARNING]
> this needs a full refresh of all the tables once it is done.
> ```sh
> dbt run -s mart_prep_credit_note_rows_wide_categories+ -f
> ```

credit notes are included into the main tab...",jeremychia,MERGED,2026-01-09T11:39:02Z,2026-01-12T13:25:04Z,2026-01-12T13:25:04Z,73.76722222222222,VGOFIN-1423-include-only-credit-note-date-2025-11-01-in-reporting,main,vgo_finance,,,1,1,0,jsakalyte,3,3,8,0,87,28,59,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6876,False
vinted/dataverse-vintedgo-dbt,6869,chore: remove routes from exclusions,359,"looking at this list ([google sheets](https://docs.google.com/spreadsheets/d/1p3CS1YaUTMThfgN4x_tEM-EuCtEoVad1ocjUJAzEAhc/edit?gid=1487844076#gid=1487844076)), some lines were checked and can be remov...",jeremychia,MERGED,2026-01-08T19:38:07Z,2026-01-09T08:36:42Z,2026-01-09T08:36:42Z,12.97638888888889,chore--remove-routes-from-exclusions,main,vgo_finance,,,1,1,0,geoevl,3,1,1,0,1,29,-28,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6869,False
vinted/dataverse-vintedgo-dbt,6868,chore: unit test prep_expected_credit_note_rows_wide_categories and prep_expected_credit_notes_shipment_leg_granularity,48,unit tests models which were introduced in #6851,jeremychia,MERGED,2026-01-08T19:02:17Z,2026-01-09T08:47:18Z,2026-01-09T08:47:18Z,13.750277777777777,chore--unit-test-prep_expected_credit_note_rows_wide_categories-and-prep_expected_credit_notes_shipment_leg_granularity,main,vgo_finance,,,2,1,0,jsakalyte,3,4,9,0,160,7,153,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6868,False
vinted/dataverse-vintedgo-dbt,6867,feat: expose expected credit notes to mart_shipment_legs_invoice_cost_and_revenue,294,"expected credit notes were staged and created here: https://github.com/vinted/dataverse-vintedgo-dbt/pull/6851
this PR exposes the values into the final table (shipment legs invoice cost and revenue)...",jeremychia,MERGED,2026-01-08T18:56:50Z,2026-01-09T12:51:54Z,2026-01-09T12:51:54Z,17.91777777777778,feat--expose-expected-credit-notes-to-mart_shipment_legs_invoice_cost_and_revenue,main,vgo_finance,,,1,1,0,jsakalyte,3,3,4,0,44,1,43,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6867,False
vinted/dataverse-vintedgo-dbt,6866,fix: test fails because there are null values in the carrier leg and description,289,"duplicates exist because of null values in files. 

the test for unique combinations should only consider cases for which the carrier leg ID is not null:
<img width=""918"" height=""342"" alt=""image"" s...",jeremychia,MERGED,2026-01-08T18:05:37Z,2026-01-08T19:05:44Z,2026-01-08T19:05:44Z,1.0019444444444445,fix--test-fails-because-there-are-null-values-in-the-carrier-leg-and-description,main,vgo_finance,,,1,1,0,jsakalyte,3,2,1,0,3,0,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6866,False
vinted/dataverse-vintedgo-dbt,6865,feat: introduce change in determining when the risk was transferred,5908,"main changes:
* introduction of a new deemed risk transfer method to use available pick-up date instead of delivery date.
* rename deemed delivery to deemed risk transfer date (this applies to the i...",jeremychia,MERGED,2026-01-08T17:21:01Z,2026-01-16T08:38:56Z,2026-01-16T08:38:56Z,183.29861111111111,VGOFIN-1420-implement-change-in-delivery-date-logic-to-available-for-pick-up,main,vgo_finance|docs,,,3,1,0,jsakalyte|jeremychia,4,10,15,0,572,289,283,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6865,False
vinted/dataverse-vintedgo-dbt,6864,fix: source path missing `gs://`,0,,jeremychia,MERGED,2026-01-08T16:07:14Z,2026-01-08T16:56:03Z,2026-01-08T16:56:03Z,0.8136111111111111,fix--source-path-missing-gs,main,vgo_finance,,,1,1,0,emilysmith7,3,1,1,0,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6864,False
vinted/dataverse-vintedgo-dbt,6860,feat: add columns for derivation of deemed delivery date for comparison,270,"the team wants to switch the deemed delivered date from delivery date to available to pickup ([slack](https://vinted.slack.com/archives/C09TRRLPM6F/p1767866182140119)).
to help with this analysis, i ...",jeremychia,MERGED,2026-01-08T12:24:25Z,2026-01-08T13:28:41Z,2026-01-08T13:28:41Z,1.0711111111111111,feat--add-columns-for-derivation-of-deemed-delivery-date-for-comparison,main,vgo_finance,,,1,1,0,jsakalyte,3,2,2,0,33,0,33,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6860,False
vinted/dataverse-vintedgo-dbt,6851,feat: create fact for expected credit notes,385,"expected credit notes will be uploaded by finops.
more details here: [docs](https://docs.google.com/document/d/1J_0SFHL_qOH2vh-Bc9sWwEZ4gtPNOxZAN6OV2i1-sLI/edit?tab=t.ic2g0tqz7sk0).

this PR create...",jeremychia,MERGED,2026-01-07T16:03:50Z,2026-01-08T10:52:42Z,2026-01-08T10:52:42Z,18.814444444444444,VGOFIN-1417-expected-credit-notes,main,vgo_finance,,,1,1,0,jsakalyte,3,8,13,0,1070,0,1070,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6851,False
vinted/dataverse-vintedgo-looker,3559,chore: update limit to 5000 rows for dashboard,55,to allow more rows to be been - 500 rows is too little.,jeremychia,MERGED,2026-01-06T09:40:24Z,2026-01-06T13:03:45Z,2026-01-06T13:03:45Z,3.3891666666666667,chore--update-limit-to-5000-rows-for-dashboard,main,vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,2,2,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/3559,False
vinted/dataverse-vintedgo-dbt,6817,chore: fix unit test references (from carrier_invoices to raw_carrier_invoices),113,"in #6494, references were changed have a `raw_` prefix. 
unit tests needed to be updated too. this PR does that.",jeremychia,MERGED,2026-01-05T13:59:30Z,2026-01-05T15:40:14Z,2026-01-05T15:40:14Z,1.6788888888888889,fix-unit-test-references,main,vgo_finance,,,1,1,0,jsakalyte,3,2,100,0,295,281,14,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6817,False
vinted/dataverse-vintedgo-dbt,6815,chore: add field to unique test,227,"there's one instance where the same invoice ID is referenced in an invoice and a credit note:
<img width=""688"" height=""113"" alt=""image"" src=""https://github.com/user-attachments/assets/4f555a7c-5ba9-4...",jeremychia,MERGED,2026-01-05T13:43:19Z,2026-01-05T14:02:23Z,2026-01-05T14:02:23Z,0.31777777777777777,chore--add-field-to-unique-test,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6815,False
vinted/dataverse-vintedgo-dbt,6811,chore: update currency for gls-dk,532,"see context in [slack thread](https://vinted.slack.com/archives/G01PZBW4Q9Y/p1767600266138519?thread_ts=1762154616.162239&cid=G01PZBW4Q9Y).

* invoice uploaded on 2025.09.16 - billed in both EUR and...",jeremychia,MERGED,2026-01-05T09:49:33Z,2026-01-05T12:01:43Z,2026-01-05T12:01:44Z,2.202777777777778,VGOFIN-1415-adjust-gls-dk-september-costs-to-be-recognised-in-eur,main,vgo_finance,,,2,1,0,jsakalyte|jeremychia,3,2,4,0,22,11,11,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6811,False
vinted/dataverse-vintedgo-dbt,6788,"feat: add reporting carriers ""filling"" logic to credit notes prep wide",484,"following https://github.com/vinted/dataverse-vintedgo-dbt/pull/6783, i create this PR to help with the missing reporting carriers which are now coming from credit notes:

* first, add credit notes ...",jeremychia,MERGED,2025-12-29T13:24:49Z,2026-01-05T08:58:52Z,2026-01-05T08:58:52Z,163.5675,VGOFIN-1408-investigate-missing-reporting-carriers-from-mart-carrier-invoices-totals,main,vgo_finance,,,2,1,0,jsakalyte|copilot-pull-request-reviewer,3,7,9,0,229,43,186,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6788,False
vinted/dataverse-vintedgo-dbt,6783,chore: use most material information for reporting information,240,"previosuly, it'd only populate a reporting carrier if there was a customer invoice date. to loosen the requirement and populate a reporting carrier even if there is no customer invoice date, as it wou...",jeremychia,MERGED,2025-12-29T09:13:39Z,2025-12-29T09:36:19Z,2025-12-29T09:36:19Z,0.37777777777777777,VGOFIN-1408-investigate-missing-reporting-carriers-from-mart-carrier-invoices-totals,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,16,30,-14,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6783,False
vinted/dataverse-vintedgo-dbt,6782,chore: remove carrier name from carrier contract prices,96,"in #6778, carrier codes were added.
carrier names are no longer needed (legacy) - to be removed.",jeremychia,MERGED,2025-12-24T09:02:54Z,2025-12-24T09:47:20Z,2025-12-24T09:47:21Z,0.7405555555555555,vgofin-1391,main,vgo_finance,,,1,1,0,kimjunn,3,6,8,0,38,38,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6782,False
vinted/dataverse-vintedgo-looker,3514,chore: updates to dim_contract_carrier_prices dashboard,172,"main changes:
* add _version metadata for selection
* filter by customer_id (instead of customer_name)
* use carrier code (instead of carrier name - only supported for v0).",jeremychia,MERGED,2025-12-24T08:56:07Z,2025-12-24T09:06:11Z,2025-12-24T09:06:11Z,0.16777777777777778,VGOFIN-1391-update-and-connect-looker-dashboard-to-price-list,main,vgo_finance,,,1,1,0,kimjunn,0,2,1,0,48,44,4,https://github.com/vinted/dataverse-vintedgo-looker/pull/3514,False
